station,train_name,final_destination_station,delay_in_min,time,is_canceled,train_type,train_line_ride_id,train_line_station_num,arrival_planned_time,arrival_change_time,departure_planned_time,departure_change_time
Stuttgart Hbf,ICE 612,Kiel Hbf,4,2024-07-06 09:55:00,False,ICE,-7184453857839759572-2407060728,5,2024-07-06 09:45:00,2024-07-06 09:50:00,2024-07-06 09:51:00,2024-07-06 09:55:00
Stuttgart Hbf,ICE 913,München Hbf,2,2024-07-06 09:30:00,False,ICE,-6165068286223376269-2407060547,10,2024-07-06 09:22:00,2024-07-06 09:23:00,2024-07-06 09:28:00,2024-07-06 09:30:00
Stuttgart Hbf,ICE 591,München Hbf,2,2024-07-06 09:17:00,False,ICE,-9076044575966614071-2407060302,15,2024-07-06 09:08:00,2024-07-06 09:12:00,2024-07-06 09:15:00,2024-07-06 09:17:00
Stuttgart Hbf,ICE 690,Berlin Gesundbrunnen,31,2024-07-06 11:22:00,False,ICE,-2543008509222161707-2407060846,5,2024-07-06 10:43:00,2024-07-06 11:17:00,2024-07-06 10:51:00,2024-07-06 11:22:00
Stuttgart Hbf,ICE 513,München Hbf,12,2024-07-06 10:26:00,False,ICE,-1316725331766652964-2407060602,10,2024-07-06 10:08:00,2024-07-06 10:21:00,2024-07-06 10:14:00,2024-07-06 10:26:00
Stuttgart Hbf,ICE 1010,Dortmund Hbf,3,2024-07-06 10:40:00,False,ICE,-1202781486977583710-2407060828,5,2024-07-06 10:31:00,2024-07-06 10:35:00,2024-07-06 10:37:00,2024-07-06 10:40:00
Stuttgart Hbf,ICE 563,München Hbf,2,2024-07-06 10:53:00,False,ICE,7515891464844108057-2407060827,6,2024-07-06 10:45:00,2024-07-06 10:47:00,2024-07-06 10:51:00,2024-07-06 10:53:00
Stuttgart Hbf,ICE 915,München Hbf,15,2024-07-06 11:43:00,False,ICE,400157404087783375-2407060751,10,2024-07-06 11:22:00,2024-07-06 11:38:00,2024-07-06 11:28:00,2024-07-06 11:43:00
Stuttgart Hbf,ICE 593,München Hbf,16,2024-07-06 11:31:00,False,ICE,2269193621654513451-2407060516,11,2024-07-06 11:08:00,2024-07-06 11:26:00,2024-07-06 11:15:00,2024-07-06 11:31:00
Stuttgart Hbf,ICE 568,Karlsruhe Hbf,2,2024-07-06 11:14:00,False,ICE,-5628776902806503379-2407060903,5,2024-07-06 11:02:00,2024-07-06 11:06:00,2024-07-06 11:12:00,2024-07-06 11:14:00
Stuttgart Hbf,ICE 610,Hamburg-Altona,1,2024-07-06 11:52:00,False,ICE,9011011619156863439-2407060927,5,2024-07-06 11:45:00,2024-07-06 11:45:00,2024-07-06 11:51:00,2024-07-06 11:52:00
Stuttgart Hbf,ICE 115,Klagenfurt Hbf,68,2024-07-06 13:06:00,False,ICE,-1244506323428825924-2407060631,18,2024-07-06 11:53:00,2024-07-06 13:01:00,2024-07-06 11:58:00,2024-07-06 13:06:00
Stuttgart Hbf,ICE 1290,Frankfurt(Main)Hbf,2,2024-07-06 12:07:00,False,ICE,-9206844568518319678-2407060800,11,2024-07-06 11:59:00,2024-07-06 12:00:00,2024-07-06 12:05:00,2024-07-06 12:07:00
Stuttgart Hbf,ICE 1218,Berlin Gesundbrunnen,1,2024-07-06 12:52:00,False,ICE,8983673647294408675-2407060840,11,2024-07-06 12:43:00,2024-07-06 12:47:00,2024-07-06 12:51:00,2024-07-06 12:52:00
Stuttgart Hbf,ICE 918,Dortmund Hbf,4,2024-07-06 12:42:00,False,ICE,7844358081895785158-2407061030,4,2024-07-06 12:32:00,2024-07-06 12:37:00,2024-07-06 12:38:00,2024-07-06 12:42:00
Stuttgart Hbf,ICE 119,Innsbruck Hbf,65,2024-07-06 14:02:00,False,ICE,-5651847012247675964-2407060753,14,2024-07-06 12:48:00,2024-07-06 13:57:00,2024-07-06 12:57:00,2024-07-06 14:02:00
Stuttgart Hbf,ICE 515,München Hbf,11,2024-07-06 12:25:00,False,ICE,6512354943507599026-2407060529,15,2024-07-06 12:08:00,2024-07-06 12:22:00,2024-07-06 12:14:00,2024-07-06 12:25:00
Stuttgart Hbf,ICE 565,München Hbf,2,2024-07-06 12:53:00,False,ICE,3705893801311502416-2407061205,3,2024-07-06 12:45:00,2024-07-06 12:46:00,2024-07-06 12:51:00,2024-07-06 12:53:00
Stuttgart Hbf,ICE 595,München Hbf,2,2024-07-06 13:17:00,False,ICE,-2221597426497896240-2407060726,10,2024-07-06 13:08:00,2024-07-06 13:12:00,2024-07-06 13:15:00,2024-07-06 13:17:00
Stuttgart Hbf,ICE 917,München Hbf,9,2024-07-06 13:37:00,False,ICE,-1038875971032103661-2407061045,6,2024-07-06 13:20:00,2024-07-06 13:32:00,2024-07-06 13:28:00,2024-07-06 13:37:00
Stuttgart Hbf,ICE 566,Karlsruhe Hbf,1,2024-07-06 13:10:00,False,ICE,-4243685153474784824-2407061103,5,2024-07-06 13:02:00,2024-07-06 13:05:00,2024-07-06 13:09:00,2024-07-06 13:10:00
Stuttgart Hbf,ICE 518,Hamburg-Altona,0,2024-07-06 13:51:00,False,ICE,-6452407069337976676-2407061128,5,2024-07-06 13:45:00,2024-07-06 13:44:00,2024-07-06 13:51:00,2024-07-06 13:51:00
Stuttgart Hbf,ICE 517,München Hbf,10,2024-07-06 14:24:00,False,ICE,-4602427783665327588-2407060728,14,2024-07-06 14:08:00,2024-07-06 14:19:00,2024-07-06 14:14:00,2024-07-06 14:24:00
Stuttgart Hbf,ICE 118,Münster(Westf)Hbf,0,2024-07-06 15:12:00,False,ICE,-2026324236731915142-2407060854,20,2024-07-06 14:59:00,2024-07-06 14:58:00,2024-07-06 15:12:00,2024-07-06 15:12:00
Stuttgart Hbf,ICE 567,München Hbf,0,2024-07-06 14:51:00,True,ICE,3762301582140299933-2407061405,3,2024-07-06 14:45:00,2024-07-06 14:45:00,2024-07-06 14:51:00,2024-07-06 14:51:00
Stuttgart Hbf,ICE 596,Berlin Gesundbrunnen,2,2024-07-06 14:53:00,False,ICE,4083739950560377043-2407061246,5,2024-07-06 14:43:00,2024-07-06 14:42:00,2024-07-06 14:51:00,2024-07-06 14:53:00
Stuttgart Hbf,ICE 117,Klagenfurt Hbf,4,2024-07-06 16:03:00,False,ICE,9042395260942796037-2407061420,6,2024-07-06 15:53:00,2024-07-06 15:58:00,2024-07-06 15:59:00,2024-07-06 16:03:00
Stuttgart Hbf,ICE 564,Karlsruhe Hbf,0,2024-07-06 15:09:00,False,ICE,-1073960129091467682-2407061303,5,2024-07-06 15:02:00,2024-07-06 15:01:00,2024-07-06 15:09:00,2024-07-06 15:09:00
Stuttgart Hbf,ICE 516,Hamburg-Altona,25,2024-07-06 16:16:00,False,ICE,6954924236955692259-2407061328,5,2024-07-06 15:45:00,2024-07-06 15:47:00,2024-07-06 15:51:00,2024-07-06 16:16:00
Stuttgart Hbf,ICE 597,München Hbf,11,2024-07-06 15:26:00,False,ICE,5254114651454294172-2407060915,11,2024-07-06 15:08:00,2024-07-06 15:21:00,2024-07-06 15:15:00,2024-07-06 15:26:00
Stuttgart Hbf,ICE 114,Dortmund Hbf,13,2024-07-06 16:20:00,False,ICE,-940035628142522529-2407060842,23,2024-07-06 15:59:00,2024-07-06 16:15:00,2024-07-06 16:07:00,2024-07-06 16:20:00
Stuttgart Hbf,ICE 569,München Hbf,2,2024-07-06 16:53:00,False,ICE,-7759827436146803415-2407061605,3,2024-07-06 16:45:00,2024-07-06 16:46:00,2024-07-06 16:51:00,2024-07-06 16:53:00
Stuttgart Hbf,ICE 914,Dortmund Hbf,14,2024-07-06 16:51:00,False,ICE,-1253548023198098278-2407061428,5,2024-07-06 16:31:00,2024-07-06 16:38:00,2024-07-06 16:37:00,2024-07-06 16:51:00
Stuttgart Hbf,ICE 519,München Hbf,11,2024-07-06 16:25:00,False,ICE,-8471873024121272354-2407060929,16,2024-07-06 16:08:00,2024-07-06 16:20:00,2024-07-06 16:14:00,2024-07-06 16:25:00
Stuttgart Hbf,ICE 594,Berlin Gesundbrunnen,3,2024-07-06 16:54:00,False,ICE,1140779865956290650-2407061446,5,2024-07-06 16:43:00,2024-07-06 16:44:00,2024-07-06 16:51:00,2024-07-06 16:54:00
Stuttgart Hbf,ICE 1011,München Hbf,3,2024-07-06 17:31:00,False,ICE,8564432605510706771-2407061349,10,2024-07-06 17:21:00,2024-07-06 17:26:00,2024-07-06 17:28:00,2024-07-06 17:31:00
Stuttgart Hbf,ICE 514,Hamburg-Altona,1,2024-07-06 17:52:00,False,ICE,-5040855886902453859-2407061528,5,2024-07-06 17:45:00,2024-07-06 17:46:00,2024-07-06 17:51:00,2024-07-06 17:52:00
Stuttgart Hbf,ICE 562,Saarbrücken Hbf,1,2024-07-06 17:09:00,False,ICE,-6869650552962585885-2407061502,5,2024-07-06 17:02:00,2024-07-06 17:02:00,2024-07-06 17:08:00,2024-07-06 17:09:00
Stuttgart Hbf,ICE 599,München Hbf,42,2024-07-06 17:56:00,False,ICE,8059314318384301883-2407061126,10,2024-07-06 17:08:00,2024-07-06 17:51:00,2024-07-06 17:14:00,2024-07-06 17:56:00
Stuttgart Hbf,ICE 611,München Hbf,2,2024-07-06 18:16:00,False,ICE,5653087570567167872-2407061129,15,2024-07-06 18:08:00,2024-07-06 18:11:00,2024-07-06 18:14:00,2024-07-06 18:16:00
Stuttgart Hbf,ICE 912,Dortmund Hbf,10,2024-07-06 18:48:00,False,ICE,-977669644680017628-2407061628,5,2024-07-06 18:32:00,2024-07-06 18:38:00,2024-07-06 18:38:00,2024-07-06 18:48:00
Stuttgart Hbf,ICE 1069,München Hbf,0,2024-07-06 18:57:00,False,ICE,7280991471195430281-2407061805,3,2024-07-06 18:51:00,2024-07-06 18:48:00,2024-07-06 18:57:00,2024-07-06 18:57:00
Stuttgart Hbf,ICE 592,Hamburg-Altona,6,2024-07-06 18:57:00,False,ICE,5089820149948252230-2407061646,5,2024-07-06 18:43:00,2024-07-06 18:52:00,2024-07-06 18:51:00,2024-07-06 18:57:00
Stuttgart Hbf,ICE 512,Münster(Westf)Hbf,0,2024-07-06 19:51:00,False,ICE,7537395545451740415-2407061728,5,2024-07-06 19:45:00,2024-07-06 19:36:00,2024-07-06 19:51:00,2024-07-06 19:51:00
Stuttgart Hbf,ICE 1013,München Hbf,16,2024-07-06 19:44:00,False,ICE,2333246513660073790-2407061550,10,2024-07-06 19:22:00,2024-07-06 19:37:00,2024-07-06 19:28:00,2024-07-06 19:44:00
Stuttgart Hbf,ICE 266,Karlsruhe Hbf,0,2024-07-06 19:12:00,False,ICE,-2795453744905001153-2407061658,6,2024-07-06 19:02:00,2024-07-06 19:01:00,2024-07-06 19:12:00,2024-07-06 19:12:00
Stuttgart Hbf,ICE 1211,Innsbruck Hbf,4,2024-07-06 19:19:00,False,ICE,8560770616564367826-2407061316,11,2024-07-06 19:08:00,2024-07-06 19:14:00,2024-07-06 19:15:00,2024-07-06 19:19:00
Stuttgart Hbf,ICE 613,München Hbf,19,2024-07-06 20:33:00,False,ICE,5295243416856313869-2407061237,15,2024-07-06 20:08:00,2024-07-06 20:28:00,2024-07-06 20:14:00,2024-07-06 20:33:00
Stuttgart Hbf,ICE 910,Düsseldorf Hbf,6,2024-07-06 20:44:00,False,ICE,6195485783263057734-2407061828,5,2024-07-06 20:32:00,2024-07-06 20:38:00,2024-07-06 20:38:00,2024-07-06 20:44:00
Stuttgart Hbf,ICE 590,Frankfurt(Main)Hbf,1,2024-07-06 20:52:00,False,ICE,-7610672940066525446-2407061846,5,2024-07-06 20:43:00,2024-07-06 20:47:00,2024-07-06 20:51:00,2024-07-06 20:52:00
Stuttgart Hbf,ICE 510,Hamburg-Altona,1,2024-07-06 21:52:00,False,ICE,8322424274180843926-2407061928,5,2024-07-06 21:45:00,2024-07-06 21:45:00,2024-07-06 21:51:00,2024-07-06 21:52:00
Stuttgart Hbf,ICE 615,München Hbf,14,2024-07-06 22:28:00,False,ICE,-5425302918995479956-2407061529,15,2024-07-06 22:08:00,2024-07-06 22:23:00,2024-07-06 22:14:00,2024-07-06 22:28:00
Stuttgart Hbf,ICE 990,Hamburg-Altona,1,2024-07-06 22:52:00,False,ICE,-2320340282101811304-2407062043,6,2024-07-06 22:43:00,2024-07-06 22:43:00,2024-07-06 22:51:00,2024-07-06 22:52:00
Stuttgart Hbf,ICE 695,München Hbf,28,2024-07-06 23:43:00,False,ICE,6202916625163174173-2407061726,10,2024-07-06 23:08:00,2024-07-06 23:38:00,2024-07-06 23:15:00,2024-07-06 23:43:00
Stuttgart Hbf,ICE 617,München Hbf,1,2024-07-07 00:19:00,False,ICE,6194893901306646476-2407061729,17,2024-07-07 00:08:00,2024-07-07 00:10:00,2024-07-07 00:18:00,2024-07-07 00:19:00
Stuttgart Hbf,ICE 698,Berlin Hbf,0,2024-07-07 00:11:00,False,ICE,7108274583246193747-2407062151,5,2024-07-07 00:01:00,2024-07-07 00:02:00,2024-07-07 00:11:00,2024-07-07 00:11:00
Stuttgart Hbf,ICE 215,München Hbf,2,2024-07-07 02:12:00,False,ICE,-3639105195943060538-2407070017,3,2024-07-07 02:04:00,2024-07-07 02:04:00,2024-07-07 02:10:00,2024-07-07 02:12:00
Stuttgart Hbf,ICE 618,Kiel Hbf,0,2024-07-07 02:22:00,False,ICE,2686007473625185344-2407070001,6,2024-07-07 02:16:00,2024-07-07 02:14:00,2024-07-07 02:22:00,2024-07-07 02:22:00
Stuttgart Hbf,ICE 1017,München Hbf,9,2024-07-07 03:27:00,False,ICE,-8865138777081149183-2407062352,6,2024-07-07 03:12:00,2024-07-07 03:23:00,2024-07-07 03:18:00,2024-07-07 03:27:00
Stuttgart Hbf,ICE 619,München Hbf,2,2024-07-07 03:41:00,False,ICE,7474414276230536927-2407061838,20,2024-07-07 03:33:00,2024-07-07 03:34:00,2024-07-07 03:39:00,2024-07-07 03:41:00
Stuttgart Hbf,ICE 699,München Hbf,0,2024-07-07 05:12:00,False,ICE,-7138074359361066746-2407061919,16,2024-07-07 04:52:00,2024-07-07 04:51:00,2024-07-07 05:12:00,2024-07-07 05:12:00
Stuttgart Hbf,ICE 616,Hamburg-Altona,0,2024-07-07 05:51:00,False,ICE,-8624992757107064587-2407070332,5,2024-07-07 05:45:00,2024-07-07 05:32:00,2024-07-07 05:51:00,2024-07-07 05:51:00
Stuttgart Hbf,ICE 991,München Hbf,1,2024-07-07 07:16:00,False,ICE,4178793572863103484-2407070526,5,2024-07-07 07:07:00,2024-07-07 07:11:00,2024-07-07 07:15:00,2024-07-07 07:16:00
Stuttgart Hbf,ICE 614,Hamburg-Altona,3,2024-07-07 07:54:00,False,ICE,67517114520381301-2407070532,5,2024-07-07 07:45:00,2024-07-07 07:49:00,2024-07-07 07:51:00,2024-07-07 07:54:00
Stuttgart Hbf,ICE 692,Berlin Hbf,0,2024-07-07 08:51:00,False,ICE,-690776802853422910-2407070641,5,2024-07-07 08:44:00,2024-07-07 08:43:00,2024-07-07 08:51:00,2024-07-07 08:51:00
Stuttgart Hbf,ICE 267,München Hbf,1,2024-07-07 08:52:00,False,ICE,2699105162572162604-2407070805,3,2024-07-07 08:45:00,2024-07-07 08:45:00,2024-07-07 08:51:00,2024-07-07 08:52:00
Stuttgart Hbf,ICE 511,München Hbf,24,2024-07-07 08:38:00,False,ICE,7137833056273713088-2407070045,17,2024-07-07 08:08:00,2024-07-07 08:35:00,2024-07-07 08:14:00,2024-07-07 08:38:00
Stuttgart Hbf,ICE 591,München Hbf,1,2024-07-07 09:16:00,False,ICE,7394330786495536556-2407070750,3,2024-07-07 09:08:00,2024-07-07 09:08:00,2024-07-07 09:15:00,2024-07-07 09:16:00
Stuttgart Hbf,ICE 612,Kiel Hbf,6,2024-07-07 09:57:00,False,ICE,-7184453857839759572-2407070728,5,2024-07-07 09:45:00,2024-07-07 09:46:00,2024-07-07 09:51:00,2024-07-07 09:57:00
Stuttgart Hbf,ICE 1010,Dortmund Hbf,3,2024-07-07 10:40:00,False,ICE,-1202781486977583710-2407070828,5,2024-07-07 10:31:00,2024-07-07 10:33:00,2024-07-07 10:37:00,2024-07-07 10:40:00
Stuttgart Hbf,ICE 690,Berlin Gesundbrunnen,2,2024-07-07 10:53:00,False,ICE,-2543008509222161707-2407070846,5,2024-07-07 10:43:00,2024-07-07 10:44:00,2024-07-07 10:51:00,2024-07-07 10:53:00
Stuttgart Hbf,ICE 563,München Hbf,3,2024-07-07 10:54:00,False,ICE,7515891464844108057-2407070827,6,2024-07-07 10:45:00,2024-07-07 10:49:00,2024-07-07 10:51:00,2024-07-07 10:54:00
Stuttgart Hbf,ICE 513,München Hbf,8,2024-07-07 10:22:00,False,ICE,-1316725331766652964-2407070602,10,2024-07-07 10:08:00,2024-07-07 10:17:00,2024-07-07 10:14:00,2024-07-07 10:22:00
Stuttgart Hbf,ICE 610,Hamburg-Altona,1,2024-07-07 11:52:00,False,ICE,9011011619156863439-2407070927,5,2024-07-07 11:45:00,2024-07-07 11:45:00,2024-07-07 11:51:00,2024-07-07 11:52:00
Stuttgart Hbf,ICE 593,München Hbf,3,2024-07-07 11:18:00,False,ICE,2269193621654513451-2407070516,11,2024-07-07 11:08:00,2024-07-07 11:10:00,2024-07-07 11:15:00,2024-07-07 11:18:00
Stuttgart Hbf,ICE 915,München Hbf,3,2024-07-07 11:31:00,False,ICE,400157404087783375-2407070751,10,2024-07-07 11:22:00,2024-07-07 11:24:00,2024-07-07 11:28:00,2024-07-07 11:31:00
Stuttgart Hbf,ICE 568,Karlsruhe Hbf,1,2024-07-07 11:13:00,False,ICE,-5628776902806503379-2407070903,5,2024-07-07 11:02:00,2024-07-07 11:02:00,2024-07-07 11:12:00,2024-07-07 11:13:00
Stuttgart Hbf,ICE 115,Klagenfurt Hbf,3,2024-07-07 12:01:00,False,ICE,-1244506323428825924-2407070631,18,2024-07-07 11:53:00,2024-07-07 11:55:00,2024-07-07 11:58:00,2024-07-07 12:01:00
Stuttgart Hbf,ICE 1290,Frankfurt(Main)Hbf,2,2024-07-07 12:07:00,False,ICE,-9206844568518319678-2407070800,11,2024-07-07 11:59:00,2024-07-07 12:00:00,2024-07-07 12:05:00,2024-07-07 12:07:00
Stuttgart Hbf,ICE 119,Innsbruck Hbf,0,2024-07-07 12:57:00,False,ICE,-5651847012247675964-2407070753,14,2024-07-07 12:48:00,2024-07-07 12:52:00,2024-07-07 12:57:00,2024-07-07 12:57:00
Stuttgart Hbf,ICE 918,Dortmund Hbf,0,2024-07-07 12:38:00,False,ICE,7844358081895785158-2407071030,4,2024-07-07 12:32:00,2024-07-07 12:30:00,2024-07-07 12:38:00,2024-07-07 12:38:00
Stuttgart Hbf,ICE 1218,Berlin Gesundbrunnen,1,2024-07-07 12:52:00,False,ICE,8983673647294408675-2407070840,11,2024-07-07 12:43:00,2024-07-07 12:43:00,2024-07-07 12:51:00,2024-07-07 12:52:00
Stuttgart Hbf,ICE 565,München Hbf,3,2024-07-07 12:54:00,False,ICE,3705893801311502416-2407071205,3,2024-07-07 12:45:00,2024-07-07 12:47:00,2024-07-07 12:51:00,2024-07-07 12:54:00
Stuttgart Hbf,ICE 515,München Hbf,5,2024-07-07 12:19:00,False,ICE,6512354943507599026-2407070529,15,2024-07-07 12:08:00,2024-07-07 12:14:00,2024-07-07 12:14:00,2024-07-07 12:19:00
Stuttgart Hbf,ICE 595,München Hbf,23,2024-07-07 13:38:00,False,ICE,-2221597426497896240-2407070726,10,2024-07-07 13:08:00,2024-07-07 13:33:00,2024-07-07 13:15:00,2024-07-07 13:38:00
Stuttgart Hbf,ICE 917,München Hbf,2,2024-07-07 13:30:00,False,ICE,4297291152480547135-2407070951,9,2024-07-07 13:20:00,2024-07-07 13:25:00,2024-07-07 13:28:00,2024-07-07 13:30:00
Stuttgart Hbf,ICE 518,Hamburg-Altona,2,2024-07-07 13:53:00,False,ICE,-6452407069337976676-2407071128,5,2024-07-07 13:45:00,2024-07-07 13:49:00,2024-07-07 13:51:00,2024-07-07 13:53:00
Stuttgart Hbf,ICE 566,Karlsruhe Hbf,0,2024-07-07 13:09:00,False,ICE,-4243685153474784824-2407071103,5,2024-07-07 13:02:00,2024-07-07 12:58:00,2024-07-07 13:09:00,2024-07-07 13:09:00
Stuttgart Hbf,ICE 517,München Hbf,57,2024-07-07 15:11:00,False,ICE,-4602427783665327588-2407070728,14,2024-07-07 14:08:00,2024-07-07 15:06:00,2024-07-07 14:14:00,2024-07-07 15:11:00
Stuttgart Hbf,ICE 118,Münster(Westf)Hbf,0,2024-07-07 15:12:00,False,ICE,-2026324236731915142-2407070854,20,2024-07-07 14:59:00,2024-07-07 15:00:00,2024-07-07 15:12:00,2024-07-07 15:12:00
Stuttgart Hbf,ICE 596,Berlin Gesundbrunnen,1,2024-07-07 14:52:00,False,ICE,4083739950560377043-2407071246,5,2024-07-07 14:43:00,2024-07-07 14:42:00,2024-07-07 14:51:00,2024-07-07 14:52:00
Stuttgart Hbf,ICE 567,München Hbf,3,2024-07-07 14:54:00,False,ICE,3762301582140299933-2407071405,3,2024-07-07 14:45:00,2024-07-07 14:47:00,2024-07-07 14:51:00,2024-07-07 14:54:00
Stuttgart Hbf,ICE 117,Klagenfurt Hbf,9,2024-07-07 16:08:00,False,ICE,9042395260942796037-2407071420,6,2024-07-07 15:53:00,2024-07-07 16:03:00,2024-07-07 15:59:00,2024-07-07 16:08:00
Stuttgart Hbf,ICE 114,Dortmund Hbf,10,2024-07-07 16:17:00,False,ICE,-940035628142522529-2407070842,23,2024-07-07 15:59:00,2024-07-07 16:07:00,2024-07-07 16:07:00,2024-07-07 16:17:00
Stuttgart Hbf,ICE 597,München Hbf,25,2024-07-07 15:40:00,False,ICE,12818502356575353-2407070926,10,2024-07-07 15:08:00,2024-07-07 15:28:00,2024-07-07 15:15:00,2024-07-07 15:40:00
Stuttgart Hbf,ICE 564,Karlsruhe Hbf,2,2024-07-07 15:11:00,False,ICE,-1073960129091467682-2407071303,5,2024-07-07 15:02:00,2024-07-07 15:03:00,2024-07-07 15:09:00,2024-07-07 15:11:00
Stuttgart Hbf,ICE 516,Hamburg-Altona,17,2024-07-07 16:08:00,False,ICE,6954924236955692259-2407071328,5,2024-07-07 15:45:00,2024-07-07 16:03:00,2024-07-07 15:51:00,2024-07-07 16:08:00
Stuttgart Hbf,ICE 914,Dortmund Hbf,2,2024-07-07 16:39:00,False,ICE,-1253548023198098278-2407071428,5,2024-07-07 16:31:00,2024-07-07 16:34:00,2024-07-07 16:37:00,2024-07-07 16:39:00
Stuttgart Hbf,ICE 569,München Hbf,1,2024-07-07 16:52:00,False,ICE,-7759827436146803415-2407071605,3,2024-07-07 16:45:00,2024-07-07 16:45:00,2024-07-07 16:51:00,2024-07-07 16:52:00
Stuttgart Hbf,ICE 594,Berlin Gesundbrunnen,2,2024-07-07 16:53:00,False,ICE,1140779865956290650-2407071446,5,2024-07-07 16:43:00,2024-07-07 16:43:00,2024-07-07 16:51:00,2024-07-07 16:53:00
Stuttgart Hbf,ICE 519,München Hbf,19,2024-07-07 16:33:00,False,ICE,-8471873024121272354-2407070929,16,2024-07-07 16:08:00,2024-07-07 16:28:00,2024-07-07 16:14:00,2024-07-07 16:33:00
Stuttgart Hbf,ICE 1011,München Hbf,35,2024-07-07 18:03:00,False,ICE,8564432605510706771-2407071349,10,2024-07-07 17:21:00,2024-07-07 17:58:00,2024-07-07 17:28:00,2024-07-07 18:03:00
Stuttgart Hbf,ICE 514,Hamburg-Altona,1,2024-07-07 17:52:00,False,ICE,-5040855886902453859-2407071528,5,2024-07-07 17:45:00,2024-07-07 17:45:00,2024-07-07 17:51:00,2024-07-07 17:52:00
Stuttgart Hbf,ICE 599,München Hbf,15,2024-07-07 17:29:00,False,ICE,8059314318384301883-2407071126,10,2024-07-07 17:08:00,2024-07-07 17:21:00,2024-07-07 17:14:00,2024-07-07 17:29:00
Stuttgart Hbf,ICE 562,Saarbrücken Hbf,1,2024-07-07 17:09:00,False,ICE,-6869650552962585885-2407071502,5,2024-07-07 17:02:00,2024-07-07 17:02:00,2024-07-07 17:08:00,2024-07-07 17:09:00
Stuttgart Hbf,ICE 1069,München Hbf,6,2024-07-07 19:03:00,False,ICE,7280991471195430281-2407071805,3,2024-07-07 18:51:00,2024-07-07 18:55:00,2024-07-07 18:57:00,2024-07-07 19:03:00
Stuttgart Hbf,ICE 592,Hamburg-Altona,3,2024-07-07 18:54:00,False,ICE,5089820149948252230-2407071646,5,2024-07-07 18:43:00,2024-07-07 18:45:00,2024-07-07 18:51:00,2024-07-07 18:54:00
Stuttgart Hbf,ICE 611,München Hbf,21,2024-07-07 18:35:00,False,ICE,5653087570567167872-2407071129,15,2024-07-07 18:08:00,2024-07-07 18:30:00,2024-07-07 18:14:00,2024-07-07 18:35:00
Stuttgart Hbf,ICE 912,Dortmund Hbf,2,2024-07-07 18:40:00,False,ICE,-977669644680017628-2407071628,5,2024-07-07 18:32:00,2024-07-07 18:33:00,2024-07-07 18:38:00,2024-07-07 18:40:00
Stuttgart Hbf,ICE 512,Münster(Westf)Hbf,4,2024-07-07 19:55:00,False,ICE,7537395545451740415-2407071728,5,2024-07-07 19:45:00,2024-07-07 19:51:00,2024-07-07 19:51:00,2024-07-07 19:55:00
Stuttgart Hbf,ICE 1099,München Hbf,6,2024-07-07 20:04:00,False,ICE,-8959018065734509300-2407071819,6,2024-07-07 19:52:00,2024-07-07 19:59:00,2024-07-07 19:58:00,2024-07-07 20:04:00
Stuttgart Hbf,ICE 1013,München Hbf,16,2024-07-07 19:44:00,False,ICE,2333246513660073790-2407071550,10,2024-07-07 19:22:00,2024-07-07 19:39:00,2024-07-07 19:28:00,2024-07-07 19:44:00
Stuttgart Hbf,ICE 266,Basel SBB,2,2024-07-07 19:14:00,False,ICE,-2795453744905001153-2407071658,6,2024-07-07 19:02:00,2024-07-07 19:03:00,2024-07-07 19:12:00,2024-07-07 19:14:00
Stuttgart Hbf,ICE 1211,Innsbruck Hbf,45,2024-07-07 20:00:00,False,ICE,8560770616564367826-2407071316,11,2024-07-07 19:08:00,2024-07-07 19:55:00,2024-07-07 19:15:00,2024-07-07 20:00:00
Stuttgart Hbf,ICE 910,Düsseldorf Hbf,62,2024-07-07 21:40:00,False,ICE,6195485783263057734-2407071828,5,2024-07-07 20:32:00,2024-07-07 21:35:00,2024-07-07 20:38:00,2024-07-07 21:40:00
Stuttgart Hbf,ICE 613,München Hbf,12,2024-07-07 20:26:00,False,ICE,5295243416856313869-2407071237,15,2024-07-07 20:08:00,2024-07-07 20:21:00,2024-07-07 20:14:00,2024-07-07 20:26:00
Stuttgart Hbf,ICE 590,Frankfurt(Main)Hbf,0,2024-07-07 20:51:00,False,ICE,-7610672940066525446-2407071846,5,2024-07-07 20:43:00,2024-07-07 20:46:00,2024-07-07 20:51:00,2024-07-07 20:51:00
Stuttgart Hbf,ICE 1015,München Hbf,22,2024-07-07 21:50:00,False,ICE,-6727683722954373951-2407071750,10,2024-07-07 21:22:00,2024-07-07 21:26:00,2024-07-07 21:28:00,2024-07-07 21:50:00
Stuttgart Hbf,ICE 693,München Hbf,20,2024-07-07 21:35:00,False,ICE,-1412524464226526551-2407071526,10,2024-07-07 21:08:00,2024-07-07 21:30:00,2024-07-07 21:15:00,2024-07-07 21:35:00
Stuttgart Hbf,ICE 560,Karlsruhe Hbf,1,2024-07-07 21:12:00,False,ICE,-1895474681646249837-2407071901,6,2024-07-07 21:03:00,2024-07-07 21:03:00,2024-07-07 21:11:00,2024-07-07 21:12:00
Stuttgart Hbf,ICE 510,Hamburg-Altona,1,2024-07-07 21:52:00,False,ICE,8322424274180843926-2407071928,5,2024-07-07 21:45:00,2024-07-07 21:45:00,2024-07-07 21:51:00,2024-07-07 21:52:00
